year,ccaa,tipo,subtipo,mercancia,ton-km
2023,comunitat valenciana,transporte interregional,expedido,productos agrícolas y animales vivos,1659790000.0
2023,comunitat valenciana,transporte interregional,expedido,productos alimenticios y forrajes,3608130000.0
2023,comunitat valenciana,transporte interregional,expedido,productos petrolíferos,187030000.0
2023,comunitat valenciana,transporte interregional,expedido,minerales y residuos para refundición,524350000.0
2023,comunitat valenciana,transporte interregional,expedido,productos metalúrgicos,1117590000.0
2023,comunitat valenciana,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,1829090000.0
2023,comunitat valenciana,transporte interregional,expedido,abonos,511880000.0
2023,comunitat valenciana,transporte interregional,expedido,productos químicos,939820000.0
2023,comunitat valenciana,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",5937990000.0
2023,comunitat valenciana,transporte interregional,recibido,productos agrícolas y animales vivos,2148690000.0
2023,comunitat valenciana,transporte interregional,recibido,productos alimenticios y forrajes,4513390000.0
2023,comunitat valenciana,transporte interregional,recibido,combustibles minerales sólidos,59710000.0
2023,comunitat valenciana,transporte interregional,recibido,productos petrolíferos,226480000.0
2023,comunitat valenciana,transporte interregional,recibido,minerales y residuos para refundición,180930000.0
2023,comunitat valenciana,transporte interregional,recibido,productos metalúrgicos,772130000.0
2023,comunitat valenciana,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,2561960000.0
2023,comunitat valenciana,transporte interregional,recibido,abonos,180050000.0
2023,comunitat valenciana,transporte interregional,recibido,productos químicos,1050850000.0
2023,comunitat valenciana,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",5391270000.0
2023,comunitat valenciana,transporte internacional,expedido,productos agrícolas y animales vivos,3316040000.0
2023,comunitat valenciana,transporte internacional,expedido,productos alimenticios y forrajes,666660000.0
2023,comunitat valenciana,transporte internacional,expedido,productos metalúrgicos,219630000.0
2023,comunitat valenciana,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,1049840000.0
2023,comunitat valenciana,transporte internacional,expedido,abonos,33250000.0
2023,comunitat valenciana,transporte internacional,expedido,productos químicos,214080000.0
2023,comunitat valenciana,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1706570000.0
2023,comunitat valenciana,transporte internacional,recibido,productos agrícolas y animales vivos,573370000.0
2023,comunitat valenciana,transporte internacional,recibido,productos alimenticios y forrajes,460580000.0
2023,comunitat valenciana,transporte internacional,recibido,productos petrolíferos,70040000.0
2023,comunitat valenciana,transporte internacional,recibido,productos metalúrgicos,125410000.0
2023,comunitat valenciana,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,205230000.0
2023,comunitat valenciana,transporte internacional,recibido,abonos,29410000.0
2023,comunitat valenciana,transporte internacional,recibido,productos químicos,301180000.0
2023,comunitat valenciana,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2114570000.0
2023,extremadura,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,1660000.0
2023,extremadura,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,4610000.0
2023,extremadura,transporte intrarregional,intramunicipal,combustibles minerales sólidos,90000.0
2023,extremadura,transporte intrarregional,intramunicipal,productos petrolíferos,4840000.0
2023,extremadura,transporte intrarregional,intramunicipal,minerales y residuos para refundición,9060000.0
2023,extremadura,transporte intrarregional,intramunicipal,productos metalúrgicos,40000.0
2023,extremadura,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,51070000.0
2023,extremadura,transporte intrarregional,intramunicipal,productos químicos,40000.0
2023,extremadura,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",5940000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,173980000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,194750000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,70060000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,7160000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,14680000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,373870000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,abonos,7650000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos químicos,7170000.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",127970000.0
2023,extremadura,transporte interregional,expedido,productos agrícolas y animales vivos,440960000.0
2023,extremadura,transporte interregional,expedido,productos alimenticios y forrajes,874570000.0
2023,extremadura,transporte interregional,expedido,productos petrolíferos,1470000.0
2023,extremadura,transporte interregional,expedido,minerales y residuos para refundición,35850000.0
2023,extremadura,transporte interregional,expedido,productos metalúrgicos,393560000.0
2023,extremadura,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,192930000.0
2023,extremadura,transporte interregional,expedido,abonos,37120000.0
2023,extremadura,transporte interregional,expedido,productos químicos,265660000.0
2023,extremadura,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",736400000.0
2023,extremadura,transporte interregional,recibido,productos agrícolas y animales vivos,606960000.0
2023,extremadura,transporte interregional,recibido,productos alimenticios y forrajes,1001860000.0
2023,extremadura,transporte interregional,recibido,productos petrolíferos,15610000.0
2023,extremadura,transporte interregional,recibido,minerales y residuos para refundición,204520000.0
2023,extremadura,transporte interregional,recibido,productos metalúrgicos,142880000.0
2023,extremadura,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,276080000.0
2023,extremadura,transporte interregional,recibido,abonos,119070000.0
2023,extremadura,transporte interregional,recibido,productos químicos,115930000.0
2023,extremadura,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",994960000.0
2023,extremadura,transporte internacional,expedido,productos agrícolas y animales vivos,149560000.0
2023,extremadura,transporte internacional,expedido,productos alimenticios y forrajes,186800000.0
2023,extremadura,transporte internacional,expedido,productos metalúrgicos,227700000.0
2023,extremadura,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,107270000.0
2023,extremadura,transporte internacional,expedido,abonos,6510000.0
2023,extremadura,transporte internacional,expedido,productos químicos,66110000.0
2023,extremadura,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",44570000.0
2023,extremadura,transporte internacional,recibido,productos agrícolas y animales vivos,59330000.0
2023,extremadura,transporte internacional,recibido,productos alimenticios y forrajes,109280000.0
2023,extremadura,transporte internacional,recibido,productos metalúrgicos,66800000.0
2023,extremadura,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,41060000.0
2023,extremadura,transporte internacional,recibido,abonos,4400000.0
2023,extremadura,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",218640000.0
2023,galicia,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,8490000.0
2023,galicia,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,11020000.0
2023,galicia,transporte intrarregional,intramunicipal,productos petrolíferos,6520000.0
2023,galicia,transporte intrarregional,intramunicipal,minerales y residuos para refundición,1390000.0
2023,galicia,transporte intrarregional,intramunicipal,productos metalúrgicos,4970000.0
2023,galicia,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,55650000.0
2023,galicia,transporte intrarregional,intramunicipal,abonos,1720000.0
2023,galicia,transporte intrarregional,intramunicipal,productos químicos,1030000.0
2023,galicia,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",28750000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,653010000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,803790000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,349380000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,28790000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,102220000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,729830000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,abonos,42350000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos químicos,24970000.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",580750000.0
2023,galicia,transporte interregional,expedido,productos agrícolas y animales vivos,964180000.0
2023,galicia,transporte interregional,expedido,productos alimenticios y forrajes,2990210000.0
2023,galicia,transporte interregional,expedido,combustibles minerales sólidos,25430000.0
2023,galicia,transporte interregional,expedido,productos petrolíferos,103040000.0
2023,galicia,transporte interregional,expedido,minerales y residuos para refundición,415230000.0
2023,galicia,transporte interregional,expedido,productos metalúrgicos,590000000.0
2023,galicia,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,327300000.0
2023,galicia,transporte interregional,expedido,abonos,42620000.0
2023,galicia,transporte interregional,expedido,productos químicos,247630000.0
2023,galicia,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2830870000.0
2023,galicia,transporte interregional,recibido,productos agrícolas y animales vivos,416480000.0
2023,galicia,transporte interregional,recibido,productos alimenticios y forrajes,1874910000.0
2023,galicia,transporte interregional,recibido,combustibles minerales sólidos,7530000.0
2023,galicia,transporte interregional,recibido,productos petrolíferos,76830000.0
2023,galicia,transporte interregional,recibido,minerales y residuos para refundición,57540000.0
2023,galicia,transporte interregional,recibido,productos metalúrgicos,749010000.0
2023,galicia,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,498550000.0
2023,galicia,transporte interregional,recibido,abonos,58530000.0
2023,galicia,transporte interregional,recibido,productos químicos,298410000.0
2023,galicia,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",3102170000.0
2023,galicia,transporte internacional,expedido,productos agrícolas y animales vivos,138380000.0
2023,galicia,transporte internacional,expedido,productos alimenticios y forrajes,683510000.0
2023,galicia,transporte internacional,expedido,productos metalúrgicos,289070000.0
2023,galicia,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,268870000.0
2023,galicia,transporte internacional,expedido,productos químicos,72090000.0
2023,galicia,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",863360000.0
2023,galicia,transporte internacional,recibido,productos agrícolas y animales vivos,209800000.0
2023,galicia,transporte internacional,recibido,productos alimenticios y forrajes,376860000.0
2023,galicia,transporte internacional,recibido,productos petrolíferos,28790000.0
2023,galicia,transporte internacional,recibido,minerales y residuos para refundición,880000.0
2023,galicia,transporte internacional,recibido,productos metalúrgicos,194350000.0
2023,galicia,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,125330000.0
2023,galicia,transporte internacional,recibido,productos químicos,124080000.0
2023,galicia,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",675360000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,2330000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,6210000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos petrolíferos,3880000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,670000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos metalúrgicos,80000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,116400000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,abonos,90000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos químicos,460000.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",34550000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,45220000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,248750000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,70900000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,9720000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,16840000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,802890000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,abonos,11110000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos químicos,35750000.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",327560000.0
2023,"madrid, comunidad de",transporte interregional,expedido,productos agrícolas y animales vivos,753870000.0
2023,"madrid, comunidad de",transporte interregional,expedido,productos alimenticios y forrajes,2981620000.0
2023,"madrid, comunidad de",transporte interregional,expedido,combustibles minerales sólidos,730000.0
2023,"madrid, comunidad de",transporte interregional,expedido,productos petrolíferos,137240000.0
2023,"madrid, comunidad de",transporte interregional,expedido,minerales y residuos para refundición,173340000.0
2023,"madrid, comunidad de",transporte interregional,expedido,productos metalúrgicos,339330000.0
2023,"madrid, comunidad de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,1143410000.0
2023,"madrid, comunidad de",transporte interregional,expedido,abonos,25390000.0
2023,"madrid, comunidad de",transporte interregional,expedido,productos químicos,614710000.0
2023,"madrid, comunidad de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",6678770000.0
2023,"madrid, comunidad de",transporte interregional,recibido,productos agrícolas y animales vivos,1135530000.0
2023,"madrid, comunidad de",transporte interregional,recibido,productos alimenticios y forrajes,3283120000.0
2023,"madrid, comunidad de",transporte interregional,recibido,combustibles minerales sólidos,18320000.0
2023,"madrid, comunidad de",transporte interregional,recibido,productos petrolíferos,163740000.0
2023,"madrid, comunidad de",transporte interregional,recibido,minerales y residuos para refundición,156430000.0
2023,"madrid, comunidad de",transporte interregional,recibido,productos metalúrgicos,434400000.0
2023,"madrid, comunidad de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,1578910000.0
2023,"madrid, comunidad de",transporte interregional,recibido,abonos,11620000.0
2023,"madrid, comunidad de",transporte interregional,recibido,productos químicos,622520000.0
2023,"madrid, comunidad de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",6973910000.0
2023,"madrid, comunidad de",transporte internacional,expedido,productos agrícolas y animales vivos,86780000.0
2023,"madrid, comunidad de",transporte internacional,expedido,productos alimenticios y forrajes,90960000.0
2023,"madrid, comunidad de",transporte internacional,expedido,productos metalúrgicos,71560000.0
2023,"madrid, comunidad de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,32570000.0
2023,"madrid, comunidad de",transporte internacional,expedido,productos químicos,71350000.0
2023,"madrid, comunidad de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",789980000.0
2023,"madrid, comunidad de",transporte internacional,recibido,productos agrícolas y animales vivos,543930000.0
2023,"madrid, comunidad de",transporte internacional,recibido,productos alimenticios y forrajes,577320000.0
2023,"madrid, comunidad de",transporte internacional,recibido,productos petrolíferos,25810000.0
2023,"madrid, comunidad de",transporte internacional,recibido,productos metalúrgicos,10010000.0
2023,"madrid, comunidad de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,23350000.0
2023,"madrid, comunidad de",transporte internacional,recibido,productos químicos,185920000.0
2023,"madrid, comunidad de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1969210000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,55990000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,28150000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,combustibles minerales sólidos,15130000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,productos petrolíferos,1780000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,460000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,productos metalúrgicos,330000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,75500000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,abonos,3770000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,productos químicos,1970000.0
2023,"murcia, región de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",17290000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,272350000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,207790000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,340000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,86920000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,15030000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,5760000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,332350000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,abonos,64740000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos químicos,37260000.0
2023,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",177380000.0
2023,"murcia, región de",transporte interregional,expedido,productos agrícolas y animales vivos,1555410000.0
2023,"murcia, región de",transporte interregional,expedido,productos alimenticios y forrajes,1465330000.0
2023,"murcia, región de",transporte interregional,expedido,combustibles minerales sólidos,13180000.0
2023,"murcia, región de",transporte interregional,expedido,productos petrolíferos,307080000.0
2023,"murcia, región de",transporte interregional,expedido,minerales y residuos para refundición,106790000.0
2023,"murcia, región de",transporte interregional,expedido,productos metalúrgicos,94760000.0
2023,"murcia, región de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,427080000.0
2023,"murcia, región de",transporte interregional,expedido,abonos,117360000.0
2023,"murcia, región de",transporte interregional,expedido,productos químicos,389570000.0
2023,"murcia, región de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1380320000.0
2023,"murcia, región de",transporte interregional,recibido,productos agrícolas y animales vivos,826950000.0
2023,"murcia, región de",transporte interregional,recibido,productos alimenticios y forrajes,1516050000.0
2023,"murcia, región de",transporte interregional,recibido,combustibles minerales sólidos,32950000.0
2023,"murcia, región de",transporte interregional,recibido,productos petrolíferos,25540000.0
2023,"murcia, región de",transporte interregional,recibido,minerales y residuos para refundición,31710000.0
2023,"murcia, región de",transporte interregional,recibido,productos metalúrgicos,280920000.0
2023,"murcia, región de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,494770000.0
2023,"murcia, región de",transporte interregional,recibido,abonos,182110000.0
2023,"murcia, región de",transporte interregional,recibido,productos químicos,347410000.0
2023,"murcia, región de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1750220000.0
2023,"murcia, región de",transporte internacional,expedido,productos agrícolas y animales vivos,3010060000.0
2023,"murcia, región de",transporte internacional,expedido,productos alimenticios y forrajes,780080000.0
2023,"murcia, región de",transporte internacional,expedido,productos metalúrgicos,47590000.0
2023,"murcia, región de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,55940000.0
2023,"murcia, región de",transporte internacional,expedido,productos químicos,18690000.0
2023,"murcia, región de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",355490000.0
2023,"murcia, región de",transporte internacional,recibido,productos agrícolas y animales vivos,111630000.0
2023,"murcia, región de",transporte internacional,recibido,productos alimenticios y forrajes,164450000.0
2023,"murcia, región de",transporte internacional,recibido,productos químicos,40030000.0
2023,"murcia, región de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",395800000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,2830000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,2150000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos petrolíferos,1930000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,220000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos metalúrgicos,90000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,15850000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,abonos,560000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos químicos,70000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",6140000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,79610000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,138150000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,41800000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,7510000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,430000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,109360000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,abonos,8320000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos químicos,10080000.0
2023,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",90800000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,productos agrícolas y animales vivos,387240000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,productos alimenticios y forrajes,986660000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,productos petrolíferos,74710000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,minerales y residuos para refundición,83760000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,productos metalúrgicos,149060000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,172910000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,abonos,77520000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,productos químicos,71860000.0
2023,"navarra, comunidad foral de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1125820000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,productos agrícolas y animales vivos,659620000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,productos alimenticios y forrajes,771790000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,productos petrolíferos,85200000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,minerales y residuos para refundición,122030000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,productos metalúrgicos,282790000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,226370000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,abonos,102550000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,productos químicos,210380000.0
2023,"navarra, comunidad foral de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",752410000.0
2023,"navarra, comunidad foral de",transporte internacional,expedido,productos agrícolas y animales vivos,380180000.0
2023,"navarra, comunidad foral de",transporte internacional,expedido,productos alimenticios y forrajes,243750000.0
2023,"navarra, comunidad foral de",transporte internacional,expedido,productos metalúrgicos,120850000.0
2023,"navarra, comunidad foral de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,64790000.0
2023,"navarra, comunidad foral de",transporte internacional,expedido,productos químicos,18370000.0
2023,"navarra, comunidad foral de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",520100000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,productos agrícolas y animales vivos,297770000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,productos alimenticios y forrajes,271780000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,minerales y residuos para refundición,26060000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,productos metalúrgicos,35870000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,3160000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,abonos,2500000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,productos químicos,138790000.0
2023,"navarra, comunidad foral de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",476340000.0
2023,país vasco,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,3470000.0
2023,país vasco,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,6420000.0
2023,país vasco,transporte intrarregional,intramunicipal,productos petrolíferos,10000.0
2023,país vasco,transporte intrarregional,intramunicipal,minerales y residuos para refundición,1960000.0
2023,país vasco,transporte intrarregional,intramunicipal,productos metalúrgicos,2640000.0
2023,país vasco,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,20470000.0
2023,país vasco,transporte intrarregional,intramunicipal,abonos,120000.0
2023,país vasco,transporte intrarregional,intramunicipal,productos químicos,1440000.0
2023,país vasco,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",18420000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,109920000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,187990000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,14450000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,179700000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,104690000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,141090000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,266660000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,abonos,2660000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,productos químicos,63140000.0
2023,país vasco,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",474450000.0
2023,país vasco,transporte interregional,expedido,productos agrícolas y animales vivos,766140000.0
2023,país vasco,transporte interregional,expedido,productos alimenticios y forrajes,1271620000.0
2023,país vasco,transporte interregional,expedido,combustibles minerales sólidos,21720000.0
2023,país vasco,transporte interregional,expedido,productos petrolíferos,356750000.0
2023,país vasco,transporte interregional,expedido,minerales y residuos para refundición,214360000.0
2023,país vasco,transporte interregional,expedido,productos metalúrgicos,1632340000.0
2023,país vasco,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,263090000.0
2023,país vasco,transporte interregional,expedido,abonos,87040000.0
2023,país vasco,transporte interregional,expedido,productos químicos,479700000.0
2023,país vasco,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2893610000.0
2023,país vasco,transporte interregional,recibido,productos agrícolas y animales vivos,779230000.0
