year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor
2022,país vasco,transporte interregional,expedido,abonos,millones de toneladas-kilómetro,75.0
2022,país vasco,transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,368.86
2022,país vasco,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,2878.56
2022,país vasco,transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,817.91
2022,país vasco,transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,1410.66
2022,país vasco,transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,13.66
2022,país vasco,transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,113.34
2022,país vasco,transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,1045.06
2022,país vasco,transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,738.64
2022,país vasco,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,783.99
2022,país vasco,transporte interregional,recibido,abonos,millones de toneladas-kilómetro,16.67
2022,país vasco,transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,485.2
2022,país vasco,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,2521.37
2022,país vasco,transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,143.12
2022,país vasco,transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,200.16
2022,país vasco,transporte internacional,expedido,productos petrolíferos,millones de toneladas-kilómetro,71.52
2022,país vasco,transporte internacional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,57.87
2022,país vasco,transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,708.93
2022,país vasco,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,80.24
2022,país vasco,transporte internacional,expedido,abonos,millones de toneladas-kilómetro,2.18
2022,país vasco,transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,99.6
2022,país vasco,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,994.48
2022,país vasco,transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,192.43
2022,país vasco,transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,446.18
2022,país vasco,transporte internacional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,269.58
2022,país vasco,transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,151.95
2022,país vasco,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,37.3
2022,país vasco,transporte internacional,recibido,abonos,millones de toneladas-kilómetro,28.43
2022,país vasco,transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,184.42
2022,país vasco,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1085.39
2022,"rioja, la",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,0.47
2022,"rioja, la",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,0.55
2022,"rioja, la",transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,0.03
2022,"rioja, la",transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.05
2022,"rioja, la",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,2.59
2022,"rioja, la",transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,1.61
2022,"rioja, la",transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,0.01
2022,"rioja, la",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,6.83
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,11.68
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,19.93
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,16.03
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,0.92
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,0.74
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,28.33
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,0.27
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,0.02
2022,"rioja, la",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,33.96
2022,"rioja, la",transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,219.9
2022,"rioja, la",transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,508.46
2022,"rioja, la",transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,10.64
2022,"rioja, la",transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,10.85
2022,"rioja, la",transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,33.44
2022,"rioja, la",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,101.61
2022,"rioja, la",transporte interregional,expedido,abonos,millones de toneladas-kilómetro,5.4
2022,"rioja, la",transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,45.34
2022,"rioja, la",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,517.92
2022,"rioja, la",transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,184.67
2022,"rioja, la",transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,339.61
2022,"rioja, la",transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,47.62
2022,"rioja, la",transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,13.3
2022,"rioja, la",transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,36.19
2022,"rioja, la",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,155.73
2022,"rioja, la",transporte interregional,recibido,abonos,millones de toneladas-kilómetro,19.43
2022,"rioja, la",transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,15.26
2022,"rioja, la",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,568.26
2022,"rioja, la",transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,24.64
2022,"rioja, la",transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,65.08
2022,"rioja, la",transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,46.53
2022,"rioja, la",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,8.66
2022,"rioja, la",transporte internacional,expedido,abonos,millones de toneladas-kilómetro,7.57
2022,"rioja, la",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,205.55
2022,"rioja, la",transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,51.37
2022,"rioja, la",transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,77.46
2022,"rioja, la",transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,36.17
2022,"rioja, la",transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,5.09
2022,"rioja, la",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,162.57
2023,andalucía,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,58.86
2023,andalucía,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,22.64
2023,andalucía,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,6.09
2023,andalucía,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,1.19
2023,andalucía,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,5.25
