vehiculo,year,partida,coste_partida_eur_km,coste_total_eur_km,pct_partida
vehículo rígido de 2 ejes de carga general,2022,costes fiscales,0.0078,1.1052,0.007057546145494028
vehículo rígido de 2 ejes de carga general,2022,dietas,0.1062,1.1052,0.09609120521172639
vehículo rígido de 2 ejes de carga general,2022,financiación del vehículo,0.0114,1.1052,0.010314875135722042
vehículo rígido de 2 ejes de carga general,2022,mantenimiento,0.0196,1.1052,0.01773434672457474
vehículo rígido de 2 ejes de carga general,2022,nan,0.0675,1.1052,0.06107491856677525
vehículo rígido de 2 ejes de carga general,2022,neumáticos,0.0322,1.1052,0.029134998190372782
vehículo rígido de 2 ejes de carga general,2022,peajes,0.0149,1.1052,0.013481722765110388
vehículo rígido de 2 ejes de carga general,2022,personal de conducción - salarios,0.3498,1.1052,0.3165038002171553
vehículo rígido de 2 ejes de carga general,2022,reparaciones,0.0262,1.1052,0.02370611653999276
vehículo rígido de 2 ejes de carga general,2022,seguros,0.0465,1.1052,0.042073832790445166
vehículo rígido de 2 ejes de carga general,2023,amortización del vehículo,0.072,1.0991,0.06550814302611227
vehículo rígido de 2 ejes de carga general,2023,combustible,0.3005,1.0991,0.273405513602038
vehículo rígido de 2 ejes de carga general,2023,consumo de disolución de urea,0.0116,1.0991,0.010554089709762533
vehículo rígido de 2 ejes de carga general,2023,costes fiscales,0.0083,1.0991,0.007551633154399054
vehículo rígido de 2 ejes de carga general,2023,dietas,0.1101,1.0991,0.10017286871076336
vehículo rígido de 2 ejes de carga general,2023,financiación del vehículo,0.0191,1.0991,0.017377854608315896
vehículo rígido de 2 ejes de carga general,2023,mantenimiento,0.0209,1.0991,0.0190155581839687
vehículo rígido de 2 ejes de carga general,2023,nan,0.0671,1.0991,0.061049949959057416
vehículo rígido de 2 ejes de carga general,2023,neumáticos,0.0354,1.0991,0.03220817032117187
vehículo rígido de 2 ejes de carga general,2023,peajes,0.0158,1.0991,0.014375398052952418
vehículo rígido de 2 ejes de carga general,2023,personal de conducción - salarios,0.3624,1.0991,0.3297243198980985
vehículo rígido de 2 ejes de carga general,2023,reparaciones,0.0278,1.0991,0.025293421890637793
vehículo rígido de 2 ejes de carga general,2023,seguros,0.0481,1.0991,0.043763078882722226
vehículo rígido de 2 ejes de carga general,2024,amortización del vehículo,0.0737,1.1147,0.06611644388624742
vehículo rígido de 2 ejes de carga general,2024,combustible,0.2797,1.1147,0.2509195299183637
vehículo rígido de 2 ejes de carga general,2024,consumo de disolución de urea,0.0121,1.1147,0.010854938548488381
vehículo rígido de 2 ejes de carga general,2024,costes fiscales,0.0085,1.1147,0.007625370054723244
vehículo rígido de 2 ejes de carga general,2024,dietas,0.1159,1.1147,0.10397416345204988
vehículo rígido de 2 ejes de carga general,2024,financiación del vehículo,0.0196,1.1147,0.01758320624383242
vehículo rígido de 2 ejes de carga general,2024,mantenimiento,0.0218,1.1147,0.01955683143446667
vehículo rígido de 2 ejes de carga general,2024,nan,0.068,1.1147,0.061002960437785955
vehículo rígido de 2 ejes de carga general,2024,neumáticos,0.0364,1.1147,0.03265452588140307
vehículo rígido de 2 ejes de carga general,2024,peajes,0.0163,1.1147,0.014622768457881043
vehículo rígido de 2 ejes de carga general,2024,personal de conducción - salarios,0.3817,1.1147,0.3424239705750426
vehículo rígido de 2 ejes de carga general,2024,reparaciones,0.029,1.1147,0.02601596842199695
vehículo rígido de 2 ejes de carga general,2024,seguros,0.052,1.1147,0.04664932268771867
vehículo rígido de 2 ejes de distribución,2017,amortización del vehículo,0.0525,0.9087,0.05777484318256851
vehículo rígido de 2 ejes de distribución,2017,combustible,0.1571,0.9087,0.17288434026631452
vehículo rígido de 2 ejes de distribución,2017,consumo de disolución de urea,0.0074,0.9087,0.008143501705733466
vehículo rígido de 2 ejes de distribución,2017,costes fiscales,0.0091,0.9087,0.01001430615164521
vehículo rígido de 2 ejes de distribución,2017,dietas,0.0861,0.9087,0.09475074281941234
vehículo rígido de 2 ejes de distribución,2017,financiación del vehículo,0.0081,0.9087,0.008913832948167713
vehículo rígido de 2 ejes de distribución,2017,mantenimiento,0.0106,0.9087,0.01166501595686145
vehículo rígido de 2 ejes de distribución,2017,nan,0.0555,0.9087,0.061076262793001
vehículo rígido de 2 ejes de distribución,2017,neumáticos,0.0307,0.9087,0.03378452734675911
vehículo rígido de 2 ejes de distribución,2017,peajes,0.009,0.9087,0.009904258831297457
vehículo rígido de 2 ejes de distribución,2017,personal de conducción - salarios,0.4148,0.9087,0.4564762848024651
vehículo rígido de 2 ejes de distribución,2017,reparaciones,0.0176,0.9087,0.01936832838120392
vehículo rígido de 2 ejes de distribución,2017,seguros,0.0502,0.9087,0.05524375481457027
vehículo rígido de 2 ejes de distribución,2018,amortización del vehículo,0.0531,0.9386,0.056573620285531645
vehículo rígido de 2 ejes de distribución,2018,combustible,0.1737,0.9386,0.18506285957809504
vehículo rígido de 2 ejes de distribución,2018,consumo de disolución de urea,0.0076,0.9386,0.008097165991902834
vehículo rígido de 2 ejes de distribución,2018,costes fiscales,0.0092,0.9386,0.009801832516513957
vehículo rígido de 2 ejes de distribución,2018,dietas,0.0878,0.9386,0.09354357553803537
vehículo rígido de 2 ejes de distribución,2018,financiación del vehículo,0.0074,0.9386,0.007884082676326443
vehículo rígido de 2 ejes de distribución,2018,mantenimiento,0.0108,0.9386,0.01150649904112508
vehículo rígido de 2 ejes de distribución,2018,nan,0.0573,0.9386,0.06104836991263584
vehículo rígido de 2 ejes de distribución,2018,neumáticos,0.0308,0.9386,0.03281483059876412
vehículo rígido de 2 ejes de distribución,2018,peajes,0.0092,0.9386,0.009801832516513957
vehículo rígido de 2 ejes de distribución,2018,personal de conducción - salarios,0.4228,0.9386,0.45045812912848926
vehículo rígido de 2 ejes de distribución,2018,reparaciones,0.0179,0.9386,0.019070956744086938
vehículo rígido de 2 ejes de distribución,2018,seguros,0.051,0.9386,0.054336245471979544
vehículo rígido de 2 ejes de distribución,2019,amortización del vehículo,0.0536,0.9471,0.05659381269137367
vehículo rígido de 2 ejes de distribución,2019,combustible,0.1712,0.9471,0.1807623271037905
vehículo rígido de 2 ejes de distribución,2019,consumo de disolución de urea,0.0077,0.9471,0.008130081300813007
vehículo rígido de 2 ejes de distribución,2019,costes fiscales,0.0094,0.9471,0.009925034315278218
vehículo rígido de 2 ejes de distribución,2019,dietas,0.0891,0.9471,0.0940766550522648
vehículo rígido de 2 ejes de distribución,2019,financiación del vehículo,0.0078,0.9471,0.008235666772252138
vehículo rígido de 2 ejes de distribución,2019,mantenimiento,0.0109,0.9471,0.011508816386865166
vehículo rígido de 2 ejes de distribución,2019,nan,0.0578,0.9471,0.06102840249181712
vehículo rígido de 2 ejes de distribución,2019,neumáticos,0.0306,0.9471,0.03230915426037377
vehículo rígido de 2 ejes de distribución,2019,peajes,0.0093,0.9471,0.009819448843839087
vehículo rígido de 2 ejes de distribución,2019,personal de conducción - salarios,0.4293,0.9471,0.453278428888185
vehículo rígido de 2 ejes de distribución,2019,reparaciones,0.0182,0.9471,0.019216555801921654
vehículo rígido de 2 ejes de distribución,2019,seguros,0.0522,0.9471,0.055115616091225846
vehículo rígido de 2 ejes de distribución,2020,amortización del vehículo,0.054,0.9356,0.05771697306541257
vehículo rígido de 2 ejes de distribución,2020,combustible,0.1522,0.9356,0.16267635741769987
vehículo rígido de 2 ejes de distribución,2020,consumo de disolución de urea,0.0078,0.9356,0.008336896109448481
vehículo rígido de 2 ejes de distribución,2020,costes fiscales,0.0094,0.9356,0.010047028644719966
vehículo rígido de 2 ejes de distribución,2020,dietas,0.0903,0.9356,0.09651560495938435
vehículo rígido de 2 ejes de distribución,2020,financiación del vehículo,0.0073,0.9356,0.007802479692176144
vehículo rígido de 2 ejes de distribución,2020,mantenimiento,0.0111,0.9356,0.011864044463445918
vehículo rígido de 2 ejes de distribución,2020,nan,0.0571,0.9356,0.061030354852501065
vehículo rígido de 2 ejes de distribución,2020,neumáticos,0.0311,0.9356,0.03324070115433946
vehículo rígido de 2 ejes de distribución,2020,peajes,0.0093,0.9356,0.009940145361265498
vehículo rígido de 2 ejes de distribución,2020,personal de conducción - salarios,0.4352,0.9356,0.4651560495938435
vehículo rígido de 2 ejes de distribución,2020,reparaciones,0.0185,0.9356,0.01977340743907653
vehículo rígido de 2 ejes de distribución,2020,seguros,0.0523,0.9356,0.055899957246686616
vehículo rígido de 2 ejes de distribución,2021,amortización del vehículo,0.0546,0.9721,0.05616706100195454
vehículo rígido de 2 ejes de distribución,2021,combustible,0.1738,0.9721,0.1787881905153791
vehículo rígido de 2 ejes de distribución,2021,consumo de disolución de urea,0.008,0.9721,0.008229606007612387
vehículo rígido de 2 ejes de distribución,2021,costes fiscales,0.0094,0.9721,0.009669787058944553
vehículo rígido de 2 ejes de distribución,2021,dietas,0.092,0.9721,0.09464046908754244
vehículo rígido de 2 ejes de distribución,2021,financiación del vehículo,0.0076,0.9721,0.007818125707231767
vehículo rígido de 2 ejes de distribución,2021,mantenimiento,0.0113,0.9721,0.011624318485752494
vehículo rígido de 2 ejes de distribución,2021,nan,0.0593,0.9721,0.06100195453142681
vehículo rígido de 2 ejes de distribución,2021,neumáticos,0.0317,0.9721,0.032609813805164076
vehículo rígido de 2 ejes de distribución,2021,peajes,0.0094,0.9721,0.009669787058944553
vehículo rígido de 2 ejes de distribución,2021,personal de conducción - salarios,0.4434,0.9721,0.4561259129719165
vehículo rígido de 2 ejes de distribución,2021,reparaciones,0.0189,0.9721,0.01944244419298426
vehículo rígido de 2 ejes de distribución,2021,seguros,0.0527,0.9721,0.054212529575146585
vehículo rígido de 2 ejes de distribución,2022,amortización del vehículo,0.0563,1.0825,0.05200923787528869
vehículo rígido de 2 ejes de distribución,2022,combustible,0.2604,1.0825,0.24055427251732103
vehículo rígido de 2 ejes de distribución,2022,consumo de disolución de urea,0.0083,1.0825,0.00766743648960739
vehículo rígido de 2 ejes de distribución,2022,costes fiscales,0.01,1.0825,0.009237875288683603
vehículo rígido de 2 ejes de distribución,2022,dietas,0.0934,1.0825,0.08628175519630485
vehículo rígido de 2 ejes de distribución,2022,financiación del vehículo,0.0093,1.0825,0.00859122401847575
vehículo rígido de 2 ejes de distribución,2022,mantenimiento,0.0118,1.0825,0.010900692840646651
vehículo rígido de 2 ejes de distribución,2022,nan,0.0661,1.0825,0.06106235565819862
vehículo rígido de 2 ejes de distribución,2022,neumáticos,0.0345,1.0825,0.03187066974595843
vehículo rígido de 2 ejes de distribución,2022,peajes,0.0099,1.0825,0.009145496535796768
vehículo rígido de 2 ejes de distribución,2022,personal de conducción - salarios,0.4497,1.0825,0.4154272517321016
vehículo rígido de 2 ejes de distribución,2022,reparaciones,0.0196,1.0825,0.01810623556581986
vehículo rígido de 2 ejes de distribución,2022,seguros,0.0532,1.0825,0.049145496535796765
vehículo rígido de 2 ejes de distribución,2023,amortización del vehículo,0.0582,1.0873,0.05352708544100065
vehículo rígido de 2 ejes de distribución,2023,combustible,0.2284,1.0873,0.2100616205279132
vehículo rígido de 2 ejes de distribución,2023,consumo de disolución de urea,0.0088,1.0873,0.008093442472178792
vehículo rígido de 2 ejes de distribución,2023,costes fiscales,0.0106,1.0873,0.009748919341488091
vehículo rígido de 2 ejes de distribución,2023,dietas,0.0967,1.0873,0.08893589625678286
vehículo rígido de 2 ejes de distribución,2023,financiación del vehículo,0.0155,1.0873,0.014255495263496737
vehículo rígido de 2 ejes de distribución,2023,mantenimiento,0.0125,1.0873,0.011496367147981239
vehículo rígido de 2 ejes de distribución,2023,nan,0.0664,1.0873,0.06106870229007634
vehículo rígido de 2 ejes de distribución,2023,neumáticos,0.038,1.0873,0.034948956129862964
vehículo rígido de 2 ejes de distribución,2023,peajes,0.0105,1.0873,0.009656948404304241
vehículo rígido de 2 ejes de distribución,2023,personal de conducción - salarios,0.4659,1.0873,0.4284925963395567
vehículo rígido de 2 ejes de distribución,2023,reparaciones,0.0209,1.0873,0.01922192587142463
vehículo rígido de 2 ejes de distribución,2023,seguros,0.0549,1.0873,0.0504920445139336
vehículo rígido de 2 ejes de distribución,2024,amortización del vehículo,0.0595,1.113,0.05345911949685534
vehículo rígido de 2 ejes de distribución,2024,combustible,0.2126,1.113,0.19101527403414198
vehículo rígido de 2 ejes de distribución,2024,consumo de disolución de urea,0.0092,1.113,0.008265947888589397
vehículo rígido de 2 ejes de distribución,2024,costes fiscales,0.011,1.113,0.009883198562443844
vehículo rígido de 2 ejes de distribución,2024,dietas,0.1019,1.113,0.09155435759209345
vehículo rígido de 2 ejes de distribución,2024,financiación del vehículo,0.0159,1.113,0.014285714285714287
vehículo rígido de 2 ejes de distribución,2024,mantenimiento,0.0131,1.113,0.011769991015274034
vehículo rígido de 2 ejes de distribución,2024,nan,0.0679,1.113,0.0610062893081761
vehículo rígido de 2 ejes de distribución,2024,neumáticos,0.039,1.113,0.03504043126684636
vehículo rígido de 2 ejes de distribución,2024,peajes,0.0109,1.113,0.009793351302785264
vehículo rígido de 2 ejes de distribución,2024,personal de conducción - salarios,0.4907,1.113,0.4408805031446541
vehículo rígido de 2 ejes de distribución,2024,reparaciones,0.0218,1.113,0.01958670260557053
vehículo rígido de 2 ejes de distribución,2024,seguros,0.0595,1.113,0.05345911949685534
vehículo rígido de 3 ejes de animales vivos,2017,amortización del vehículo,0.0926,0.9318000000000001,0.09937754883022107
vehículo rígido de 3 ejes de animales vivos,2017,combustible,0.2233,0.9318000000000001,0.23964370036488514
vehículo rígido de 3 ejes de animales vivos,2017,consumo de disolución de urea,0.0105,0.9318000000000001,0.011268512556342562
vehículo rígido de 3 ejes de animales vivos,2017,costes fiscales,0.0062,0.9318000000000001,0.0066537883666022745
vehículo rígido de 3 ejes de animales vivos,2017,dietas,0.1132,0.9318000000000001,0.12148529727409314
vehículo rígido de 3 ejes de animales vivos,2017,financiación del vehículo,0.0142,0.9318000000000001,0.015239321742863274
vehículo rígido de 3 ejes de animales vivos,2017,mantenimiento,0.0199,0.9318000000000001,0.02135651427344924
vehículo rígido de 3 ejes de animales vivos,2017,nan,0.0569,0.9318000000000001,0.06106460613865636
vehículo rígido de 3 ejes de animales vivos,2017,neumáticos,0.0381,0.9318000000000001,0.040888602704443014
vehículo rígido de 3 ejes de animales vivos,2017,peajes,0.0135,0.9318000000000001,0.014488087572440437
vehículo rígido de 3 ejes de animales vivos,2017,personal de conducción - salarios,0.2639,0.9318000000000001,0.2832152822494097
vehículo rígido de 3 ejes de animales vivos,2017,reparaciones,0.0331,0.9318000000000001,0.03552264434427988
vehículo rígido de 3 ejes de animales vivos,2017,seguros,0.0464,0.9318000000000001,0.049796093582313794
vehículo rígido de 3 ejes de animales vivos,2018,amortización del vehículo,0.0937,0.9671000000000001,0.09688760210939923
vehículo rígido de 3 ejes de animales vivos,2018,combustible,0.2469,0.9671000000000001,0.25529934856788333
vehículo rígido de 3 ejes de animales vivos,2018,consumo de disolución de urea,0.0107,0.9671000000000001,0.011064005790507703
vehículo rígido de 3 ejes de animales vivos,2018,costes fiscales,0.0063,0.9671000000000001,0.006514321166373694
vehículo rígido de 3 ejes de animales vivos,2018,dietas,0.1154,0.9671000000000001,0.11932581946024196
vehículo rígido de 3 ejes de animales vivos,2018,financiación del vehículo,0.0129,0.9671000000000001,0.013338848102574708
vehículo rígido de 3 ejes de animales vivos,2018,mantenimiento,0.0203,0.9671000000000001,0.0209905904249819
vehículo rígido de 3 ejes de animales vivos,2018,nan,0.059,0.9671000000000001,0.06100713473270602
vehículo rígido de 3 ejes de animales vivos,2018,neumáticos,0.0383,0.9671000000000001,0.03960293661462103
vehículo rígido de 3 ejes de animales vivos,2018,peajes,0.0137,0.9671000000000001,0.01416606348878089
vehículo rígido de 3 ejes de animales vivos,2018,personal de conducción - salarios,0.269,0.9671000000000001,0.27815117361182917
vehículo rígido de 3 ejes de animales vivos,2018,reparaciones,0.0337,0.9671000000000001,0.03484644814393548
vehículo rígido de 3 ejes de animales vivos,2018,seguros,0.0472,0.9671000000000001,0.04880570778616482
vehículo rígido de 3 ejes de animales vivos,2019,amortización del vehículo,0.0945,0.9735,0.0970724191063174
vehículo rígido de 3 ejes de animales vivos,2019,combustible,0.2432,0.9735,0.2498202362609142
vehículo rígido de 3 ejes de animales vivos,2019,consumo de disolución de urea,0.0109,0.9735,0.011196712891628146
vehículo rígido de 3 ejes de animales vivos,2019,costes fiscales,0.0064,0.9735,0.006574216743708269
vehículo rígido de 3 ejes de animales vivos,2019,dietas,0.1172,0.9735,0.12039034411915767
vehículo rígido de 3 ejes de animales vivos,2019,financiación del vehículo,0.0136,0.9735,0.01397021058038007
vehículo rígido de 3 ejes de animales vivos,2019,mantenimiento,0.0206,0.9735,0.02116076014381099
vehículo rígido de 3 ejes de animales vivos,2019,nan,0.0594,0.9735,0.061016949152542375
vehículo rígido de 3 ejes de animales vivos,2019,neumáticos,0.0381,0.9735,0.03913713405238829
vehículo rígido de 3 ejes de animales vivos,2019,peajes,0.014,0.9735,0.014381099126861838
vehículo rígido de 3 ejes de animales vivos,2019,personal de conducción - salarios,0.2732,0.9735,0.2806368772470467
vehículo rígido de 3 ejes de animales vivos,2019,reparaciones,0.0342,0.9735,0.035130970724191066
vehículo rígido de 3 ejes de animales vivos,2019,seguros,0.0482,0.9735,0.0495120698510529
vehículo rígido de 3 ejes de animales vivos,2020,amortización del vehículo,0.0953,0.9525,0.1000524934383202
vehículo rígido de 3 ejes de animales vivos,2020,combustible,0.2163,0.9525,0.22708661417322834
vehículo rígido de 3 ejes de animales vivos,2020,consumo de disolución de urea,0.0111,0.9525,0.011653543307086614
vehículo rígido de 3 ejes de animales vivos,2020,costes fiscales,0.0064,0.9525,0.006719160104986877
vehículo rígido de 3 ejes de animales vivos,2020,dietas,0.1188,0.9525,0.1247244094488189
vehículo rígido de 3 ejes de animales vivos,2020,financiación del vehículo,0.0128,0.9525,0.013438320209973754
vehículo rígido de 3 ejes de animales vivos,2020,mantenimiento,0.021,0.9525,0.02204724409448819
vehículo rígido de 3 ejes de animales vivos,2020,nan,0.0581,0.9525,0.06099737532808399
vehículo rígido de 3 ejes de animales vivos,2020,neumáticos,0.0386,0.9525,0.0405249343832021
vehículo rígido de 3 ejes de animales vivos,2020,peajes,0.014,0.9525,0.014698162729658792
vehículo rígido de 3 ejes de animales vivos,2020,personal de conducción - salarios,0.277,0.9525,0.2908136482939633
vehículo rígido de 3 ejes de animales vivos,2020,reparaciones,0.0348,0.9525,0.03653543307086614
vehículo rígido de 3 ejes de animales vivos,2020,seguros,0.0483,0.9525,0.05070866141732284
vehículo rígido de 3 ejes de animales vivos,2021,amortización del vehículo,0.0963,0.9974000000000001,0.09655103268498094
vehículo rígido de 3 ejes de animales vivos,2021,combustible,0.247,0.9974000000000001,0.2476438740725887
vehículo rígido de 3 ejes de animales vivos,2021,consumo de disolución de urea,0.0113,0.9974000000000001,0.011329456587126528
vehículo rígido de 3 ejes de animales vivos,2021,costes fiscales,0.0064,0.9974000000000001,0.006416683376779627
vehículo rígido de 3 ejes de animales vivos,2021,dietas,0.121,0.9974000000000001,0.1213154200922398
vehículo rígido de 3 ejes de animales vivos,2021,financiación del vehículo,0.0132,0.9974000000000001,0.01323440946460798
vehículo rígido de 3 ejes de animales vivos,2021,mantenimiento,0.0214,0.9974000000000001,0.021455785041106876
vehículo rígido de 3 ejes de animales vivos,2021,nan,0.0609,0.9974000000000001,0.061058752757168634
vehículo rígido de 3 ejes de animales vivos,2021,neumáticos,0.0394,0.9974000000000001,0.03950270703829958
vehículo rígido de 3 ejes de animales vivos,2021,peajes,0.0141,0.9974000000000001,0.014136755564467614
vehículo rígido de 3 ejes de animales vivos,2021,personal de conducción - salarios,0.2821,0.9974000000000001,0.2828353719671145
vehículo rígido de 3 ejes de animales vivos,2021,reparaciones,0.0356,0.9974000000000001,0.03569280128333667
vehículo rígido de 3 ejes de animales vivos,2021,seguros,0.0487,0.9974000000000001,0.04882695007018247
vehículo rígido de 3 ejes de animales vivos,2022,amortización del vehículo,0.0994,1.1495,0.0864723792953458
vehículo rígido de 3 ejes de animales vivos,2022,combustible,0.37,1.1495,0.32187907785993913
vehículo rígido de 3 ejes de animales vivos,2022,consumo de disolución de urea,0.0118,1.1495,0.01026533275337103
vehículo rígido de 3 ejes de animales vivos,2022,costes fiscales,0.0068,1.1495,0.005915615484993475
vehículo rígido de 3 ejes de animales vivos,2022,dietas,0.1227,1.1495,0.10674206176598522
vehículo rígido de 3 ejes de animales vivos,2022,financiación del vehículo,0.0162,1.1495,0.01409308394954328
vehículo rígido de 3 ejes de animales vivos,2022,mantenimiento,0.0223,1.1495,0.019399739016963898
vehículo rígido de 3 ejes de animales vivos,2022,nan,0.0702,1.1495,0.06107003044802088
vehículo rígido de 3 ejes de animales vivos,2022,neumáticos,0.0429,1.1495,0.03732057416267943
vehículo rígido de 3 ejes de animales vivos,2022,peajes,0.0149,1.1495,0.012962157459765115
vehículo rígido de 3 ejes de animales vivos,2022,personal de conducción - salarios,0.2862,1.1495,0.2489778164419313
vehículo rígido de 3 ejes de animales vivos,2022,reparaciones,0.0369,1.1495,0.032100913440626364
vehículo rígido de 3 ejes de animales vivos,2022,seguros,0.0492,1.1495,0.04280121792083515
vehículo rígido de 3 ejes de animales vivos,2023,amortización del vehículo,0.1028,1.1447,0.0898051891325238
vehículo rígido de 3 ejes de animales vivos,2023,combustible,0.3246,1.1447,0.2835677470079497
vehículo rígido de 3 ejes de animales vivos,2023,consumo de disolución de urea,0.0125,1.1447,0.010919891674674588
vehículo rígido de 3 ejes de animales vivos,2023,costes fiscales,0.0073,1.1447,0.0063772167380099585
vehículo rígido de 3 ejes de animales vivos,2023,dietas,0.1272,1.1447,0.1111208176814886
vehículo rígido de 3 ejes de animales vivos,2023,financiación del vehículo,0.0271,1.1447,0.0236743251506945
vehículo rígido de 3 ejes de animales vivos,2023,mantenimiento,0.0237,1.1447,0.020704114615183015
vehículo rígido de 3 ejes de animales vivos,2023,nan,0.0699,1.1447,0.06106403424478029
vehículo rígido de 3 ejes de animales vivos,2023,neumáticos,0.0472,1.1447,0.04123351096357124
vehículo rígido de 3 ejes de animales vivos,2023,peajes,0.0158,1.1447,0.013802743076788679
vehículo rígido de 3 ejes de animales vivos,2023,personal de conducción - salarios,0.2965,1.1447,0.2590198305232812
vehículo rígido de 3 ejes de animales vivos,2023,reparaciones,0.0393,1.1447,0.034332139425176905
vehículo rígido de 3 ejes de animales vivos,2023,seguros,0.0508,1.1447,0.04437843976587752
vehículo rígido de 3 ejes de animales vivos,2024,amortización del vehículo,0.1052,1.1579,0.090854132481216
vehículo rígido de 3 ejes de animales vivos,2024,combustible,0.302,1.1579,0.2608169962863805
vehículo rígido de 3 ejes de animales vivos,2024,consumo de disolución de urea,0.013,1.1579,0.011227221694446843
vehículo rígido de 3 ejes de animales vivos,2024,costes fiscales,0.0075,1.1579,0.0064772432852577945
vehículo rígido de 3 ejes de animales vivos,2024,dietas,0.1339,1.1579,0.11564038345280249
vehículo rígido de 3 ejes de animales vivos,2024,financiación del vehículo,0.0279,1.1579,0.024095345021159
vehículo rígido de 3 ejes de animales vivos,2024,mantenimiento,0.0247,1.1579,0.021331721219449002
vehículo rígido de 3 ejes de animales vivos,2024,nan,0.0707,1.1579,0.06105881336903014
vehículo rígido de 3 ejes de animales vivos,2024,neumáticos,0.0485,1.1579,0.04188617324466707
vehículo rígido de 3 ejes de animales vivos,2024,peajes,0.0163,1.1579,0.014077208739960273
vehículo rígido de 3 ejes de animales vivos,2024,personal de conducción - salarios,0.3123,1.1579,0.2697124103981346
vehículo rígido de 3 ejes de animales vivos,2024,reparaciones,0.0409,1.1579,0.03532256671560584
vehículo rígido de 3 ejes de animales vivos,2024,seguros,0.055,1.1579,0.04749978409189049
vehículo rígido de 3 ejes de carga general,2017,amortización del vehículo,0.0927,0.9715999999999999,0.09540963359407165
vehículo rígido de 3 ejes de carga general,2017,combustible,0.2233,0.9715999999999999,0.2298270893371758
vehículo rígido de 3 ejes de carga general,2017,consumo de disolución de urea,0.0105,0.9715999999999999,0.01080691642651297
vehículo rígido de 3 ejes de carga general,2017,costes fiscales,0.0072,0.9715999999999999,0.007410456978180322
vehículo rígido de 3 ejes de carga general,2017,dietas,0.1132,0.9715999999999999,0.11650885137916839
vehículo rígido de 3 ejes de carga general,2017,financiación del vehículo,0.0143,0.9715999999999999,0.014717990942774806
vehículo rígido de 3 ejes de carga general,2017,mantenimiento,0.0199,0.9715999999999999,0.020481679703581723
vehículo rígido de 3 ejes de carga general,2017,nan,0.0593,0.9715999999999999,0.061033347056401815
vehículo rígido de 3 ejes de carga general,2017,neumáticos,0.0381,0.9715999999999999,0.039213668176204204
vehículo rígido de 3 ejes de carga general,2017,peajes,0.0135,0.9715999999999999,0.013894606834088103
vehículo rígido de 3 ejes de carga general,2017,personal de conducción - salarios,0.3056,0.9715999999999999,0.3145327295183203
vehículo rígido de 3 ejes de carga general,2017,reparaciones,0.0258,0.9715999999999999,0.026554137505146153
vehículo rígido de 3 ejes de carga general,2017,seguros,0.0482,0.9715999999999999,0.04960889254837382
vehículo rígido de 3 ejes de carga general,2018,amortización del vehículo,0.0938,1.0076,0.09309249702262802
vehículo rígido de 3 ejes de carga general,2018,combustible,0.2469,1.0076,0.24503771337832472
vehículo rígido de 3 ejes de carga general,2018,consumo de disolución de urea,0.0107,1.0076,0.010619293370385072
vehículo rígido de 3 ejes de carga general,2018,costes fiscales,0.0073,1.0076,0.007244938467645891
vehículo rígido de 3 ejes de carga general,2018,dietas,0.1154,1.0076,0.11452957522826518
vehículo rígido de 3 ejes de carga general,2018,financiación del vehículo,0.013,1.0076,0.012901945216355695
vehículo rígido de 3 ejes de carga general,2018,mantenimiento,0.0203,1.0076,0.020146883684001585
vehículo rígido de 3 ejes de carga general,2018,nan,0.0615,1.0076,0.06103612544660579
vehículo rígido de 3 ejes de carga general,2018,neumáticos,0.0383,1.0076,0.038011115522032554
vehículo rígido de 3 ejes de carga general,2018,peajes,0.0137,1.0076,0.013596665343390234
vehículo rígido de 3 ejes de carga general,2018,personal de conducción - salarios,0.3115,1.0076,0.30915045653036916
vehículo rígido de 3 ejes de carga general,2018,reparaciones,0.0263,1.0076,0.02610162763001191
vehículo rígido de 3 ejes de carga general,2018,seguros,0.0489,1.0076,0.04853116315998412
vehículo rígido de 3 ejes de carga general,2019,amortización del vehículo,0.0946,1.0145,0.09324790537210449
vehículo rígido de 3 ejes de carga general,2019,combustible,0.2432,1.0145,0.2397240019714145
vehículo rígido de 3 ejes de carga general,2019,consumo de disolución de urea,0.0109,1.0145,0.01074420896993593
vehículo rígido de 3 ejes de carga general,2019,costes fiscales,0.0074,1.0145,0.007294233612617053
vehículo rígido de 3 ejes de carga general,2019,dietas,0.1172,1.0145,0.11552488910793494
vehículo rígido de 3 ejes de carga general,2019,financiación del vehículo,0.0136,1.0145,0.013405618531296204
vehículo rígido de 3 ejes de carga general,2019,mantenimiento,0.0206,1.0145,0.02030556924593396
vehículo rígido de 3 ejes de carga general,2019,nan,0.0619,1.0145,0.0610152784622967
vehículo rígido de 3 ejes de carga general,2019,neumáticos,0.0381,1.0145,0.03755544603252834
vehículo rígido de 3 ejes de carga general,2019,peajes,0.014,1.0145,0.013799901429275506
vehículo rígido de 3 ejes de carga general,2019,personal de conducción - salarios,0.3163,1.0145,0.3117792015771316
vehículo rígido de 3 ejes de carga general,2019,reparaciones,0.0267,1.0145,0.026318383440118286
vehículo rígido de 3 ejes de carga general,2019,seguros,0.05,1.0145,0.04928536224741252
vehículo rígido de 3 ejes de carga general,2020,amortización del vehículo,0.0954,0.994,0.0959758551307847
vehículo rígido de 3 ejes de carga general,2020,combustible,0.2163,0.994,0.2176056338028169
