year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor,valor_toneladas
2021,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,176.89,176890.0
2021,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,839.47,839470.0
2021,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,11856.46,11856460.0
2021,"madrid, comunidad de",transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,2694.19,2694190.0
2021,"madrid, comunidad de",transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,8789.56,8789560.0
2021,"madrid, comunidad de",transporte interregional,expedido,productos petrolíferos,miles de toneladas,887.5,887500.0
2021,"madrid, comunidad de",transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,886.72,886720.0
2021,"madrid, comunidad de",transporte interregional,expedido,productos metalúrgicos,miles de toneladas,1008.48,1008480.0
2021,"madrid, comunidad de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,4627.12,4627120.0
2021,"madrid, comunidad de",transporte interregional,expedido,abonos,miles de toneladas,249.7,249700.0
2021,"madrid, comunidad de",transporte interregional,expedido,productos químicos,miles de toneladas,2044.83,2044830.0
2021,"madrid, comunidad de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,16066.73,16066730.0
2021,"madrid, comunidad de",transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,4796.46,4796460.0
2021,"madrid, comunidad de",transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,11598.18,11598180.0
2021,"madrid, comunidad de",transporte interregional,recibido,combustibles minerales sólidos,miles de toneladas,110.14,110140.0
2021,"madrid, comunidad de",transporte interregional,recibido,productos petrolíferos,miles de toneladas,1428.02,1428020.0
2021,"madrid, comunidad de",transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,415.25,415250.0
2021,"madrid, comunidad de",transporte interregional,recibido,productos metalúrgicos,miles de toneladas,1228.1,1228100.0
2021,"madrid, comunidad de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,11245.82,11245820.0
2021,"madrid, comunidad de",transporte interregional,recibido,abonos,miles de toneladas,238.99,238990.0
2021,"madrid, comunidad de",transporte interregional,recibido,productos químicos,miles de toneladas,1660.28,1660280.0
2021,"madrid, comunidad de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,17911.11,17911110.0
2021,"madrid, comunidad de",transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,107.6,107600.0
2021,"madrid, comunidad de",transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,118.74,118740.0
2021,"madrid, comunidad de",transporte internacional,expedido,productos petrolíferos,miles de toneladas,17.25,17250.0
2021,"madrid, comunidad de",transporte internacional,expedido,productos metalúrgicos,miles de toneladas,61.06,61060.0
2021,"madrid, comunidad de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,106.05,106050.0
2021,"madrid, comunidad de",transporte internacional,expedido,productos químicos,miles de toneladas,37.71,37710.0
2021,"madrid, comunidad de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,774.51,774510.0
2021,"madrid, comunidad de",transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,156.13,156130.0
2021,"madrid, comunidad de",transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,412.34,412340.0
2021,"madrid, comunidad de",transporte internacional,recibido,productos petrolíferos,miles de toneladas,33.79,33790.0
2021,"madrid, comunidad de",transporte internacional,recibido,productos metalúrgicos,miles de toneladas,102.92,102920.0
2021,"madrid, comunidad de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,43.87,43870.0
2021,"madrid, comunidad de",transporte internacional,recibido,abonos,miles de toneladas,16.49,16490.0
2021,"madrid, comunidad de",transporte internacional,recibido,productos químicos,miles de toneladas,172.91,172910.0
2021,"madrid, comunidad de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1432.34,1432340.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,3158.49,3158490.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,2361.82,2361820.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,combustibles minerales sólidos,miles de toneladas,877.83,877830.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,188.82,188820.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,77.92,77920.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,57.7,57700.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,8867.24,8867240.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,abonos,miles de toneladas,317.87,317870.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,439.01,439010.0
2021,"murcia, región de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1698.14,1698140.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,4823.1,4823100.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,6578.88,6578880.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,1256.28,1256280.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,471.03,471030.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,348.77,348770.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,8263.91,8263910.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,1066.42,1066420.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,1053.44,1053440.0
2021,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,3591.19,3591190.0
2021,"murcia, región de",transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,5051.04,5051040.0
2021,"murcia, región de",transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,6917.44,6917440.0
2021,"murcia, región de",transporte interregional,expedido,productos petrolíferos,miles de toneladas,1467.79,1467790.0
2021,"murcia, región de",transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,412.61,412610.0
2021,"murcia, región de",transporte interregional,expedido,productos metalúrgicos,miles de toneladas,858.63,858630.0
2021,"murcia, región de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,4790.78,4790780.0
2021,"murcia, región de",transporte interregional,expedido,abonos,miles de toneladas,537.82,537820.0
2021,"murcia, región de",transporte interregional,expedido,productos químicos,miles de toneladas,1451.94,1451940.0
2021,"murcia, región de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,4050.96,4050960.0
2021,"murcia, región de",transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,4303.63,4303630.0
2021,"murcia, región de",transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,5268.7,5268700.0
2021,"murcia, región de",transporte interregional,recibido,productos petrolíferos,miles de toneladas,168.48,168480.0
2021,"murcia, región de",transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,98.33,98330.0
2021,"murcia, región de",transporte interregional,recibido,productos metalúrgicos,miles de toneladas,558.06,558060.0
2021,"murcia, región de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,2873.65,2873650.0
2021,"murcia, región de",transporte interregional,recibido,abonos,miles de toneladas,745.21,745210.0
2021,"murcia, región de",transporte interregional,recibido,productos químicos,miles de toneladas,1302.78,1302780.0
2021,"murcia, región de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,5099.32,5099320.0
2021,"murcia, región de",transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,2166.82,2166820.0
2021,"murcia, región de",transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,527.26,527260.0
2021,"murcia, región de",transporte internacional,expedido,productos petrolíferos,miles de toneladas,16.06,16059.999999999998
2021,"murcia, región de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,17.23,17230.0
2021,"murcia, región de",transporte internacional,expedido,productos químicos,miles de toneladas,90.89,90890.0
2021,"murcia, región de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,152.0,152000.0
2021,"murcia, región de",transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,61.21,61210.0
2021,"murcia, región de",transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,197.72,197720.0
2021,"murcia, región de",transporte internacional,recibido,productos metalúrgicos,miles de toneladas,47.59,47590.0
