año,comunidad_origen,comunidad_destino,valor
2024,"Murcia, Región de",Castilla y León,321.69
2024,"Murcia, Región de",Cataluña,879.85
2024,"Murcia, Región de",Comunitat Valenciana,1345.94
2024,"Murcia, Región de",Extremadura,66.54
2024,"Murcia, Región de",Galicia,119.33
2024,"Murcia, Región de","Madrid, Comunidad de",503.11
2024,"Murcia, Región de","Murcia, Región de",1537.08
2024,"Murcia, Región de","Navarra, Comunidad Foral de",164.68
2024,"Murcia, Región de",País Vasco,237.16
2024,"Murcia, Región de","Rioja, La",67.29
2024,"Navarra, Comunidad Foral de",Andalucía,347.82
2024,"Navarra, Comunidad Foral de",Aragón,431.95
2024,"Navarra, Comunidad Foral de","Asturias, Principado de",31.23
2024,"Navarra, Comunidad Foral de",Cantabria,103.93
2024,"Navarra, Comunidad Foral de",Castilla - La Mancha,232.18
2024,"Navarra, Comunidad Foral de",Castilla y León,290.85
2024,"Navarra, Comunidad Foral de",Cataluña,546.39
2024,"Navarra, Comunidad Foral de",Comunitat Valenciana,415.43
2024,"Navarra, Comunidad Foral de",Extremadura,41.61
2024,"Navarra, Comunidad Foral de",Galicia,117.18
2024,"Navarra, Comunidad Foral de","Madrid, Comunidad de",207.14
2024,"Navarra, Comunidad Foral de","Murcia, Región de",161.88
2024,"Navarra, Comunidad Foral de","Navarra, Comunidad Foral de",487.39
2024,"Navarra, Comunidad Foral de",País Vasco,424.65
2024,"Navarra, Comunidad Foral de","Rioja, La",119.81
2024,País Vasco,Andalucía,523.35
2024,País Vasco,Aragón,633.63
2024,País Vasco,"Asturias, Principado de",233.44
2024,País Vasco,Cantabria,325.05
2024,País Vasco,Castilla - La Mancha,412.6
2024,País Vasco,Castilla y León,1318.3
2024,País Vasco,Cataluña,1237.5
2024,País Vasco,Comunitat Valenciana,881.69
2024,País Vasco,Extremadura,67.37
2024,País Vasco,Galicia,729.29
2024,País Vasco,"Madrid, Comunidad de",588.03
2024,País Vasco,"Murcia, Región de",254.16
2024,País Vasco,"Navarra, Comunidad Foral de",629.57
2024,País Vasco,País Vasco,1564.76
2024,País Vasco,"Rioja, La",239.71
2024,"Rioja, La",Andalucía,58.94
2024,"Rioja, La",Aragón,179.08
2024,"Rioja, La","Asturias, Principado de",28.36
2024,"Rioja, La",Cantabria,31.38
2024,"Rioja, La",Castilla - La Mancha,147.06
2024,"Rioja, La",Castilla y León,151.42
2024,"Rioja, La",Cataluña,112.41
2024,"Rioja, La",Comunitat Valenciana,124.81
2024,"Rioja, La",Extremadura,43.56
2024,"Rioja, La",Galicia,80.21
2024,"Rioja, La","Madrid, Comunidad de",85.86
2024,"Rioja, La","Murcia, Región de",30.19
2024,"Rioja, La","Navarra, Comunidad Foral de",106.34
2024,"Rioja, La",País Vasco,130.59
2024,"Rioja, La","Rioja, La",135.04
