Año,CCAA,Provincia,Tipo,Funcion,Superficie_m2
2020,Melilla,Melilla,Almacenes transporte,Almacén transportista,1520.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución base alimentaria,0.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,450.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,0.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución non food,0.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2020,Melilla,Melilla,Plataforma logística distribución,Plat. log. e-commerce,0.0
2020,Melilla,Melilla,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2020,Melilla,Melilla,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2020,Melilla,Melilla,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2020,Melilla,Melilla,Plataforma logística industria,Plat. log. industria material construcción,0.0
2020,Melilla,Melilla,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2020,Melilla,Melilla,Plataforma logística industria,Plat. log. industria / varios,0.0
2020,Melilla,Melilla,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,1000.0
2020,Melilla,Melilla,Plataforma mixta,Plataforma mixta,0.0
2020,Melilla,Melilla,Instalaciones especializadas,Frigorífico de servicios,0.0
2020,Melilla,Melilla,Instalaciones especializadas,Almacén farmacéutico,0.0
2020,Melilla,Melilla,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2020,Melilla,Melilla,Instalaciones especializadas,Plataforma automóvil,0.0
2020,Melilla,Melilla,Instalaciones especializadas,Plat. log. textil,0.0
2020,"Murcia, Región de",Murcia,Almacenes transporte,Almacén aduanas / fiscal,0.0
2020,"Murcia, Región de",Murcia,Almacenes transporte,Almacén paquetería,52717.0
2020,"Murcia, Región de",Murcia,Almacenes transporte,Almacén transportista,223170.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución base alimentaria,183500.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,11250.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,18900.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución sanitaria,5000.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución material construcción,1400.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución non food,2500.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución / varios,87970.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,54000.0
2020,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. e-commerce,17000.0
2020,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria alimentación y bebidas,27400.0
2020,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2020,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria sanitaria,8000.0
2020,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria material construcción,8000.0
2020,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2020,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria / varios,138800.0
2020,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,77500.0
2020,"Murcia, Región de",Murcia,Plataforma mixta,Plataforma mixta,7400.0
2020,"Murcia, Región de",Murcia,Instalaciones especializadas,Frigorífico de servicios,1500.0
2020,"Murcia, Región de",Murcia,Instalaciones especializadas,Almacén farmacéutico,0.0
2020,"Murcia, Región de",Murcia,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2020,"Murcia, Región de",Murcia,Instalaciones especializadas,Plataforma automóvil,0.0
2020,"Murcia, Región de",Murcia,Instalaciones especializadas,Plat. log. textil,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Almacenes transporte,Almacén aduanas / fiscal,1000.0
2020,"Navarra, Comunidad Foral de",Navarra,Almacenes transporte,Almacén paquetería,37731.0
2020,"Navarra, Comunidad Foral de",Navarra,Almacenes transporte,Almacén transportista,52200.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución base alimentaria,21859.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,1000.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,10000.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución material construcción,10000.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución non food,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución / varios,58800.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,10000.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. e-commerce,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria alimentación y bebidas,30600.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria material construcción,60000.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria / varios,163023.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,20715.0
2020,"Navarra, Comunidad Foral de",Navarra,Plataforma mixta,Plataforma mixta,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Frigorífico de servicios,51000.0
2020,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Almacén farmacéutico,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Plataforma automóvil,0.0
2020,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Plat. log. textil,0.0
2020,País Vasco,Álava,Almacenes transporte,Almacén aduanas / fiscal,0.0
2020,País Vasco,Álava,Almacenes transporte,Almacén paquetería,42977.0
2020,País Vasco,Álava,Almacenes transporte,Almacén transportista,53790.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución base alimentaria,92838.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,2000.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,750.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución non food,0.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución / varios,13800.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,5400.0
2020,País Vasco,Álava,Plataforma logística distribución,Plat. log. e-commerce,0.0
2020,País Vasco,Álava,Plataforma logística industria,Plat. log. industria alimentación y bebidas,5000.0
2020,País Vasco,Álava,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2020,País Vasco,Álava,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2020,País Vasco,Álava,Plataforma logística industria,Plat. log. industria material construcción,0.0
2020,País Vasco,Álava,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2020,País Vasco,Álava,Plataforma logística industria,Plat. log. industria / varios,222271.0
2020,País Vasco,Álava,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,5600.0
2020,País Vasco,Álava,Plataforma mixta,Plataforma mixta,0.0
2020,País Vasco,Álava,Instalaciones especializadas,Frigorífico de servicios,4700.0
2020,País Vasco,Álava,Instalaciones especializadas,Almacén farmacéutico,0.0
2020,País Vasco,Álava,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2020,País Vasco,Álava,Instalaciones especializadas,Plataforma automóvil,0.0
2020,País Vasco,Álava,Instalaciones especializadas,Plat. log. textil,48000.0
2020,País Vasco,Guipúzcoa,Almacenes transporte,Almacén aduanas / fiscal,0.0
2020,País Vasco,Guipúzcoa,Almacenes transporte,Almacén paquetería,26093.0
2020,País Vasco,Guipúzcoa,Almacenes transporte,Almacén transportista,40949.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución base alimentaria,54607.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,1850.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución non food,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución / varios,14200.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,4000.0
2020,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. e-commerce,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria material construcción,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2020,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria / varios,149902.0
2020,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,3467.0
2020,País Vasco,Guipúzcoa,Plataforma mixta,Plataforma mixta,9445.0
2020,País Vasco,Guipúzcoa,Instalaciones especializadas,Frigorífico de servicios,0.0
2020,País Vasco,Guipúzcoa,Instalaciones especializadas,Almacén farmacéutico,0.0
2020,País Vasco,Guipúzcoa,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2020,País Vasco,Guipúzcoa,Instalaciones especializadas,Plataforma automóvil,0.0
2020,País Vasco,Guipúzcoa,Instalaciones especializadas,Plat. log. textil,0.0
2020,País Vasco,Vizcaya,Almacenes transporte,Almacén aduanas / fiscal,0.0
2020,País Vasco,Vizcaya,Almacenes transporte,Almacén paquetería,60243.0
2020,País Vasco,Vizcaya,Almacenes transporte,Almacén transportista,61800.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución base alimentaria,61000.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,6100.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,19050.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución non food,0.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución / varios,43850.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,17200.0
2020,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. e-commerce,8000.0
2020,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria alimentación y bebidas,14030.0
2020,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria electro / tecnológica,19500.0
2020,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2020,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria material construcción,20500.0
2020,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2020,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria / varios,181628.0
2020,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,6180.0
2020,País Vasco,Vizcaya,Plataforma mixta,Plataforma mixta,10768.0
2020,País Vasco,Vizcaya,Instalaciones especializadas,Frigorífico de servicios,8500.0
2020,País Vasco,Vizcaya,Instalaciones especializadas,Almacén farmacéutico,0.0
2020,País Vasco,Vizcaya,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2020,País Vasco,Vizcaya,Instalaciones especializadas,Plataforma automóvil,0.0
2020,País Vasco,Vizcaya,Instalaciones especializadas,Plat. log. textil,6000.0
2020,"Rioja, La","Rioja, La",Almacenes transporte,Almacén aduanas / fiscal,0.0
